Project;Text;Target
P00001;urbanization integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;integrated human settlements integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;urban risk ntegrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;disaster reduction ntegrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;climate risk ntegrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;climate adaptation integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;urban infrastructure integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;sustainable urban investments integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;sustainable urban investments integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;urbanization integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;integrated human settlements integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;urban risk ntegrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;disaster reduction ntegrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;climate risk ntegrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;climate adaptation integrated policies and plans towards inclusion, resource efficiency, ;SDG 11.b
P00001;local material urban building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;local material housing building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;local material infrastructure building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;local material construction building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;local material urban building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;local material housing building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;local material infrastructure building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;space heating systems residential buildings facilities constructions;SDG 11.c
P00001;local material construction building sustainable and resilient buildings utilizing local materials;SDG 11.c
P00001;sustainable consumption;SDG 12.1
P00001;sustainable production;SDG 12.1
P00001;development sustainable consumption;SDG 12.1
P00001;development sustainable production;SDG 12.1
P00001;developing country consumption;SDG 12.1
P00001;developing country production;SDG 12.1
P00001;sustainable consumption;SDG 12.1
P00001;sustainable production;SDG 12.1
P00001;development sustainable consumption;SDG 12.1
P00001;development sustainable production;SDG 12.1
P00001;developing country consumption;SDG 12.1
P00001;developing country production;SDG 12.1
P00001;sustainable management;SDG 12.2
P00001;sustainable natural resources;SDG 12.2
P00001;efficient use;SDG 12.2
P00001;efficiency natura resource use;SDG 12.2
P00001;natural resource management use sustain;SDG 12.2
P00001;natural resources efficiency;SDG 12.2
P00001;sustainable management;SDG 12.2
P00001;sustainable natural resources;SDG 12.2
P00001;efficient use;SDG 12.2
P00001;efficiency natura resource use;SDG 12.2
P00001;natural resource management use sustain;SDG 12.2
P00001;natural resources efficiency;SDG 12.2
P00001;food waste;SDG 12.3
P00001;food supply;SDG 12.3
P00001;food global value chains;SDG 12.3
P00001;food waste reduction;SDG 12.3
P00001;food losses;SDG 12.3
P00001;food loss reduction;SDG 12.3
P00001;food production supply;SDG 12.3
P00001;food dupply chain;SDG 12.3
P00001;harvest loss;SDG 12.3
P00001;farm market supply;SDG 12.3
P00001;farm supply;SDG 12.3
P00001;food waste;SDG 12.3
P00001;food supply;SDG 12.3
P00001;food global value chains;SDG 12.3
P00001;food waste reduction;SDG 12.3
P00001;food losses;SDG 12.3
P00001;food loss reduction;SDG 12.3
P00001;food production supply;SDG 12.3
P00001;food dupply chain;SDG 12.3
P00001;harvest loss;SDG 12.3
P00001;farm market supply;SDG 12.3
P00001;farm supply;SDG 12.3
P00001;climate smart agriculture agricultural pollution pollution chemical wastes pollut;SDG 12.4 
P00001;agrochemical containers  pollution pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;toxic herbicide pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;insecticide pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;pesticide pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;chemical waste pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;waste management pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;land based pollution pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;waste reduce pollution chemical wastes pollut human health impact chemicals;SDG 12.4 
P00001;air pollution water pollution chemical waste chemical;SDG 12.4 
P00001;soil pollution illness deaths chemical waste chemical;SDG 12.4 
P00001;pollution health chemical waster chemical;SDG 12.4 
P00001;pollution human health chemical waste chemical;SDG 12.4 
P00001;pollution environment chemical waste chemical;SDG 12.4 
P00001;reducing chemical chemical waster chemical;SDG 12.4 
P00001;climate smart agriculture agricultural pollution pollution chemical wastes pollut;SDG 12.4 
P00001;agrochemical containers  pollution pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;toxic herbicide pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;insecticide pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;pesticide pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;chemical waste pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;waste management pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;land based pollution pollution chemical wastes pollut human health impact ;SDG 12.4 
P00001;waste reduce pollution chemical wastes pollut human health impact chemicals;SDG 12.4 
P00001;air pollution water pollution chemical waste chemical;SDG 12.4 
P00001;soil pollution illness deaths chemical waste chemical;SDG 12.4 
P00001;pollution health chemical waster chemical;SDG 12.4 
P00001;pollution human health chemical waste chemical;SDG 12.4 
P00001;pollution environment chemical waste chemical;SDG 12.4 
P00001;reducing chemical chemical waster chemical;SDG 12.4 
P00001;waste reduction waste reduce clean management;SDG 12.5
P00001;waste reduce recycle waste management;SDG 12.5
P00001;recycle reusing waste generation;SDG 12.5
P00001;recycling reuse waste prevention;SDG 12.5
P00001;waste reduction waste reduce clean management;SDG 12.5
P00001;waste reduce recycle waste management;SDG 12.5
P00001;recycle reusing waste generation;SDG 12.5
P00001;recycling reuse waste prevention;SDG 12.5
P00001;sustainable practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable company practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable company practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable transnational enterprise practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable reporting practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable production practices private sector sustainability information cycle reporting;SDG 12.6
P00001;rational consumption practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable company practices private sector sustainability information cycle reporting;SDG 12.6
P00001;sustainable company practices private sector sustainability information cycle reporting;SDG 12.6
